id,id_trip,year,id_user,origin_id,origin_date,destination_id,destination_date,distance,duration
611,,2010,,4BAEcobici,2010-12-27 16:14:00,3BAEcobici,2010-12-27 18:03:00,1.0252130332002447,6540
612,,2010,,2BAEcobici,2010-12-27 15:41:00,4BAEcobici,2010-12-27 15:57:00,1.177505404647519,1020
613,,2010,,4BAEcobici,2010-12-27 15:39:00,4BAEcobici,2010-12-27 15:56:00,0,1020
614,,2010,,3BAEcobici,2010-12-27 15:32:00,3BAEcobici,2010-12-27 17:25:00,0,6780
615,,2010,,4BAEcobici,2010-12-27 15:23:00,4BAEcobici,2010-12-27 16:45:00,0,4920
616,,2010,,2BAEcobici,2010-12-27 15:20:00,202BAEcobici,2010-12-27 15:32:00,1.7455454010861773,720
617,,2010,,3BAEcobici,2010-12-27 15:19:00,2BAEcobici,2010-12-27 15:52:00,2.151658072860231,1980
618,,2010,,3BAEcobici,2010-12-27 15:14:00,4BAEcobici,2010-12-27 16:38:00,1.0252130332002447,5040
619,,2010,,2BAEcobici,2010-12-27 14:51:00,3BAEcobici,2010-12-27 15:05:00,2.151658072860231,840
620,,2010,,4BAEcobici,2010-12-27 14:51:00,4BAEcobici,2010-12-27 16:20:00,0,5340
621,,2010,,2BAEcobici,2010-12-27 14:41:00,3BAEcobici,2010-12-27 15:13:00,2.151658072860231,1920
622,,2010,,3BAEcobici,2010-12-27 14:35:00,2BAEcobici,2010-12-27 15:48:00,2.151658072860231,4380
623,,2010,,202BAEcobici,2010-12-27 14:26:00,3BAEcobici,2010-12-27 14:53:00,3.6586040276952296,1620
624,,2010,,3BAEcobici,2010-12-27 14:21:00,2BAEcobici,2010-12-27 14:35:00,2.151658072860231,840
625,,2010,,3BAEcobici,2010-12-27 14:19:00,4BAEcobici,2010-12-27 16:18:00,1.0252130332002447,7140
626,,2010,,202BAEcobici,2010-12-27 14:18:00,2BAEcobici,2010-12-27 14:26:00,1.7455454010861773,540
627,,2010,,4BAEcobici,2010-12-27 14:08:00,2BAEcobici,2010-12-27 14:21:00,1.177505404647519,780
628,,2010,,4BAEcobici,2010-12-27 14:04:00,4BAEcobici,2010-12-27 14:55:00,0,3060
629,,2010,,4BAEcobici,2010-12-27 14:04:00,202BAEcobici,2010-12-27 14:24:00,2.8334216135349366,1200
630,,2010,,4BAEcobici,2010-12-27 13:45:00,2BAEcobici,2010-12-27 13:56:00,1.177505404647519,660
631,,2010,,4BAEcobici,2010-12-27 13:39:00,2BAEcobici,2010-12-27 14:51:00,1.177505404647519,4320
632,,2010,,2BAEcobici,2010-12-27 13:36:00,202BAEcobici,2010-12-27 13:48:00,1.7455454010861773,720
633,,2010,,3BAEcobici,2010-12-27 13:36:00,3BAEcobici,2010-12-27 13:36:00,0,60
634,,2010,,2BAEcobici,2010-12-27 13:23:00,202BAEcobici,2010-12-27 13:32:00,1.7455454010861773,540
635,,2010,,2BAEcobici,2010-12-27 13:21:00,4BAEcobici,2010-12-27 13:35:00,1.177505404647519,840
636,,2010,,4BAEcobici,2010-12-27 13:20:00,4BAEcobici,2010-12-27 14:39:00,0,4740
637,,2010,,3BAEcobici,2010-12-27 13:17:00,2BAEcobici,2010-12-27 13:38:00,2.151658072860231,1260
638,,2010,,3BAEcobici,2010-12-27 13:15:00,3BAEcobici,2010-12-27 13:46:00,0,1860
639,,2010,,3BAEcobici,2010-12-27 13:15:00,3BAEcobici,2010-12-27 13:46:00,0,1860
640,,2010,,4BAEcobici,2010-12-27 13:05:00,4BAEcobici,2010-12-27 14:50:00,0,6300
641,,2010,,202BAEcobici,2010-12-27 12:46:00,202BAEcobici,2010-12-27 15:12:00,0,8760
642,,2010,,202BAEcobici,2010-12-27 12:45:00,202BAEcobici,2010-12-27 15:12:00,0,8820
643,,2010,,4BAEcobici,2010-12-27 12:41:00,3BAEcobici,2010-12-27 12:50:00,1.0252130332002447,480
644,,2010,,2BAEcobici,2010-12-27 12:29:00,4BAEcobici,2010-12-27 12:35:00,1.177505404647519,360
645,,2010,,2BAEcobici,2010-12-27 12:27:00,2BAEcobici,2010-12-27 12:28:00,0,60
646,,2010,,4BAEcobici,2010-12-27 12:25:00,4BAEcobici,2010-12-27 13:19:00,0,3240
647,,2010,,3BAEcobici,2010-12-27 12:21:00,4BAEcobici,2010-12-27 14:05:00,1.0252130332002447,6240
648,,2010,,4BAEcobici,2010-12-27 12:18:00,3BAEcobici,2010-12-27 14:18:00,1.0252130332002447,7200
649,,2010,,2BAEcobici,2010-12-27 12:09:00,3BAEcobici,2010-12-27 12:19:00,2.151658072860231,600
650,,2010,,202BAEcobici,2010-12-27 11:58:00,202BAEcobici,2010-12-27 13:24:00,0,5160
651,,2010,,2BAEcobici,2010-12-27 11:53:00,2BAEcobici,2010-12-27 13:30:00,0,5880
652,,2010,,3BAEcobici,2010-12-27 11:48:00,3BAEcobici,2010-12-27 13:41:00,0,6780
653,,2010,,202BAEcobici,2010-12-27 11:43:00,202BAEcobici,2010-12-27 12:04:00,0,1200
654,,2010,,4BAEcobici,2010-12-27 11:43:00,4BAEcobici,2010-12-27 13:27:00,0,6240
655,,2010,,3BAEcobici,2010-12-27 11:42:00,3BAEcobici,2010-12-27 12:17:00,0,2100
656,,2010,,3BAEcobici,2010-12-27 11:21:00,3BAEcobici,2010-12-27 12:23:00,0,3660
657,,2010,,2BAEcobici,2010-12-27 11:19:00,4BAEcobici,2010-12-27 11:32:00,1.177505404647519,780
658,,2010,,4BAEcobici,2010-12-27 10:41:00,4BAEcobici,2010-12-27 10:41:00,0,60
659,,2010,,3BAEcobici,2010-12-27 10:37:00,2BAEcobici,2010-12-27 12:08:00,2.151658072860231,5460
660,,2010,,3BAEcobici,2010-12-27 10:35:00,202BAEcobici,2010-12-27 11:39:00,3.6586040276952296,3840
661,,2010,,2BAEcobici,2010-12-27 10:31:00,3BAEcobici,2010-12-27 11:52:00,2.151658072860231,4800
662,,2010,,2BAEcobici,2010-12-27 10:30:00,3BAEcobici,2010-12-27 11:51:00,2.151658072860231,4860
663,,2010,,2BAEcobici,2010-12-27 10:29:00,3BAEcobici,2010-12-27 11:53:00,2.151658072860231,5040
664,,2010,,4BAEcobici,2010-12-27 10:28:00,4BAEcobici,2010-12-27 10:45:00,0,1020
665,,2010,,3BAEcobici,2010-12-27 10:24:00,3BAEcobici,2010-12-27 12:14:00,0,6600
666,,2010,,3BAEcobici,2010-12-27 10:15:00,4BAEcobici,2010-12-27 11:39:00,1.0252130332002447,5040
667,,2010,,202BAEcobici,2010-12-27 10:15:00,2BAEcobici,2010-12-27 10:27:00,1.7455454010861773,720
668,,2010,,202BAEcobici,2010-12-27 10:11:00,2BAEcobici,2010-12-27 10:31:00,1.7455454010861773,1200
669,,2010,,3BAEcobici,2010-12-27 10:10:00,3BAEcobici,2010-12-27 12:05:00,0,6900
670,,2010,,3BAEcobici,2010-12-27 10:04:00,3BAEcobici,2010-12-27 11:40:00,0,5760
671,,2010,,3BAEcobici,2010-12-27 10:03:00,3BAEcobici,2010-12-27 11:40:00,0,5820
672,,2010,,2BAEcobici,2010-12-27 10:03:00,3BAEcobici,2010-12-27 10:18:00,2.151658072860231,900
673,,2010,,2BAEcobici,2010-12-27 10:01:00,4BAEcobici,2010-12-27 10:45:00,1.177505404647519,2640
674,,2010,,3BAEcobici,2010-12-27 9:55:00,3BAEcobici,2010-12-27 10:29:00,0,2040
675,,2010,,2BAEcobici,2010-12-27 9:46:00,4BAEcobici,2010-12-27 9:56:00,1.177505404647519,600
676,,2010,,2BAEcobici,2010-12-27 9:44:00,3BAEcobici,2010-12-27 9:59:00,2.151658072860231,960
677,,2010,,3BAEcobici,2010-12-27 9:35:00,202BAEcobici,2010-12-27 10:00:00,3.6586040276952296,1500
678,,2010,,202BAEcobici,2010-12-27 9:32:00,2BAEcobici,2010-12-27 9:42:00,1.7455454010861773,600
679,,2010,,2BAEcobici,2010-12-27 9:31:00,3BAEcobici,2010-12-27 9:44:00,2.151658072860231,840
680,,2010,,2BAEcobici,2010-12-27 9:30:00,3BAEcobici,2010-12-27 9:43:00,2.151658072860231,780
681,,2010,,202BAEcobici,2010-12-27 9:27:00,2BAEcobici,2010-12-27 9:36:00,1.7455454010861773,540
682,,2010,,2BAEcobici,2010-12-27 9:27:00,3BAEcobici,2010-12-27 9:45:00,2.151658072860231,1080
683,,2010,,2BAEcobici,2010-12-27 9:20:00,3BAEcobici,2010-12-27 9:33:00,2.151658072860231,780
684,,2010,,2BAEcobici,2010-12-27 9:11:00,3BAEcobici,2010-12-27 9:24:00,2.151658072860231,780
685,,2010,,4BAEcobici,2010-12-27 9:08:00,3BAEcobici,2010-12-27 9:15:00,1.0252130332002447,420
686,,2010,,3BAEcobici,2010-12-27 9:05:00,2BAEcobici,2010-12-27 10:30:00,2.151658072860231,5100
687,,2010,,2BAEcobici,2010-12-27 9:03:00,4BAEcobici,2010-12-27 9:14:00,1.177505404647519,600
688,,2010,,2BAEcobici,2010-12-27 8:57:00,3BAEcobici,2010-12-27 8:58:00,2.151658072860231,60
689,,2010,,2BAEcobici,2010-12-27 8:54:00,4BAEcobici,2010-12-27 9:00:00,1.177505404647519,360
690,,2010,,2BAEcobici,2010-12-27 8:53:00,3BAEcobici,2010-12-27 9:05:00,2.151658072860231,720
691,,2010,,2BAEcobici,2010-12-27 8:47:00,4BAEcobici,2010-12-27 8:54:00,1.177505404647519,420
692,,2010,,2BAEcobici,2010-12-27 8:44:00,202BAEcobici,2010-12-27 8:51:00,1.7455454010861773,420
693,,2010,,2BAEcobici,2010-12-27 8:44:00,3BAEcobici,2010-12-27 8:53:00,2.151658072860231,540
694,,2010,,2BAEcobici,2010-12-27 8:36:00,4BAEcobici,2010-12-27 8:42:00,1.177505404647519,360
695,,2010,,2BAEcobici,2010-12-27 8:26:00,4BAEcobici,2010-12-27 8:35:00,1.177505404647519,600
696,,2010,,2BAEcobici,2010-12-27 8:22:00,4BAEcobici,2010-12-27 8:32:00,1.177505404647519,600
697,,2010,,2BAEcobici,2010-12-27 8:15:00,4BAEcobici,2010-12-27 8:26:00,1.177505404647519,660
698,,2010,,2BAEcobici,2010-12-27 8:15:00,4BAEcobici,2010-12-27 8:26:00,1.177505404647519,660
699,,2010,,2BAEcobici,2010-12-27 8:11:00,2BAEcobici,2010-12-27 9:26:00,0,4500
700,,2010,,2BAEcobici,2010-12-27 8:11:00,2BAEcobici,2010-12-27 9:27:00,0,4560
701,,2010,,2BAEcobici,2010-12-27 8:06:00,4BAEcobici,2010-12-27 8:17:00,1.177505404647519,660
702,,2010,,2BAEcobici,2010-12-27 7:55:00,202BAEcobici,2010-12-27 8:23:00,1.7455454010861773,1680
703,,2010,,2BAEcobici,2010-12-23 19:34:00,3BAEcobici,2010-12-23 19:36:00,2.151658072860231,120
704,,2010,,2BAEcobici,2010-12-23 19:33:00,4BAEcobici,2010-12-23 19:35:00,1.177505404647519,120
705,,2010,,3BAEcobici,2010-12-23 19:05:00,2BAEcobici,2010-12-23 19:21:00,2.151658072860231,960
706,,2010,,4BAEcobici,2010-12-23 19:03:00,2BAEcobici,2010-12-23 19:17:00,1.177505404647519,840
707,,2010,,3BAEcobici,2010-12-23 18:46:00,4BAEcobici,2010-12-23 18:48:00,1.0252130332002447,120
708,,2010,,3BAEcobici,2010-12-23 18:45:00,4BAEcobici,2010-12-23 18:49:00,1.0252130332002447,240
709,,2010,,4BAEcobici,2010-12-23 18:25:00,202BAEcobici,2010-12-23 18:44:00,2.8334216135349366,1140
710,,2010,,3BAEcobici,2010-12-23 18:20:00,2BAEcobici,2010-12-23 18:43:00,2.151658072860231,1380
711,,2010,,3BAEcobici,2010-12-23 18:14:00,2BAEcobici,2010-12-23 18:31:00,2.151658072860231,1080
712,,2010,,4BAEcobici,2010-12-23 18:08:00,2BAEcobici,2010-12-23 18:17:00,1.177505404647519,480
713,,2010,,3BAEcobici,2010-12-23 18:04:00,2BAEcobici,2010-12-23 18:17:00,2.151658072860231,780
714,,2010,,4BAEcobici,2010-12-23 17:59:00,2BAEcobici,2010-12-23 18:10:00,1.177505404647519,660
715,,2010,,3BAEcobici,2010-12-23 17:59:00,202BAEcobici,2010-12-23 18:30:00,3.6586040276952296,1860
716,,2010,,4BAEcobici,2010-12-23 17:57:00,202BAEcobici,2010-12-23 18:13:00,2.8334216135349366,960
717,,2010,,3BAEcobici,2010-12-23 17:52:00,2BAEcobici,2010-12-23 18:16:00,2.151658072860231,1380
718,,2010,,3BAEcobici,2010-12-23 17:51:00,202BAEcobici,2010-12-23 18:11:00,3.6586040276952296,1200
719,,2010,,4BAEcobici,2010-12-23 17:39:00,2BAEcobici,2010-12-23 17:47:00,1.177505404647519,480
720,,2010,,3BAEcobici,2010-12-23 17:37:00,2BAEcobici,2010-12-23 17:51:00,2.151658072860231,840
721,,2010,,4BAEcobici,2010-12-23 17:35:00,3BAEcobici,2010-12-23 17:43:00,1.0252130332002447,480
722,,2010,,4BAEcobici,2010-12-23 17:33:00,2BAEcobici,2010-12-23 17:46:00,1.177505404647519,780
723,,2010,,4BAEcobici,2010-12-23 17:30:00,2BAEcobici,2010-12-23 17:45:00,1.177505404647519,960
724,,2010,,3BAEcobici,2010-12-23 17:29:00,3BAEcobici,2010-12-23 18:29:00,0,3540
725,,2010,,3BAEcobici,2010-12-23 17:29:00,3BAEcobici,2010-12-23 18:29:00,0,3600
726,,2010,,4BAEcobici,2010-12-23 17:28:00,2BAEcobici,2010-12-23 17:37:00,1.177505404647519,540
727,,2010,,4BAEcobici,2010-12-23 17:23:00,2BAEcobici,2010-12-23 17:38:00,1.177505404647519,840
728,,2010,,3BAEcobici,2010-12-23 17:14:00,2BAEcobici,2010-12-23 17:36:00,2.151658072860231,1320
729,,2010,,4BAEcobici,2010-12-23 17:14:00,2BAEcobici,2010-12-23 17:19:00,1.177505404647519,360
730,,2010,,2BAEcobici,2010-12-23 17:14:00,3BAEcobici,2010-12-23 18:51:00,2.151658072860231,5880
731,,2010,,3BAEcobici,2010-12-23 17:09:00,202BAEcobici,2010-12-23 17:41:00,3.6586040276952296,1920
732,,2010,,4BAEcobici,2010-12-23 17:09:00,2BAEcobici,2010-12-23 17:36:00,1.177505404647519,1620
733,,2010,,4BAEcobici,2010-12-23 17:07:00,2BAEcobici,2010-12-23 17:22:00,1.177505404647519,900
734,,2010,,3BAEcobici,2010-12-23 17:06:00,2BAEcobici,2010-12-23 17:21:00,2.151658072860231,900
735,,2010,,4BAEcobici,2010-12-23 17:00:00,4BAEcobici,2010-12-23 18:33:00,0,5640
736,,2010,,202BAEcobici,2010-12-23 16:56:00,2BAEcobici,2010-12-23 17:05:00,1.7455454010861773,480
737,,2010,,2BAEcobici,2010-12-23 16:52:00,3BAEcobici,2010-12-23 17:03:00,2.151658072860231,660
738,,2010,,202BAEcobici,2010-12-23 16:31:00,202BAEcobici,2010-12-23 17:47:00,0,4560
739,,2010,,2BAEcobici,2010-12-23 16:30:00,4BAEcobici,2010-12-23 16:37:00,1.177505404647519,420
740,,2010,,202BAEcobici,2010-12-23 16:25:00,202BAEcobici,2010-12-23 18:23:00,0,7080
741,,2010,,3BAEcobici,2010-12-23 16:17:00,202BAEcobici,2010-12-23 17:15:00,3.6586040276952296,3480
742,,2010,,3BAEcobici,2010-12-23 16:17:00,2BAEcobici,2010-12-23 16:38:00,2.151658072860231,1260
743,,2010,,3BAEcobici,2010-12-23 16:15:00,2BAEcobici,2010-12-23 16:37:00,2.151658072860231,1320
744,,2010,,4BAEcobici,2010-12-23 16:11:00,2BAEcobici,2010-12-23 16:20:00,1.177505404647519,540
745,,2010,,202BAEcobici,2010-12-23 16:05:00,4BAEcobici,2010-12-23 16:33:00,2.8334216135349366,1620
746,,2010,,3BAEcobici,2010-12-23 15:59:00,2BAEcobici,2010-12-23 16:19:00,2.151658072860231,1200
747,,2010,,4BAEcobici,2010-12-23 15:56:00,202BAEcobici,2010-12-23 16:13:00,2.8334216135349366,1020
748,,2010,,3BAEcobici,2010-12-23 15:53:00,2BAEcobici,2010-12-23 16:06:00,2.151658072860231,720
749,,2010,,202BAEcobici,2010-12-23 15:50:00,202BAEcobici,2010-12-23 16:29:00,0,2340
750,,2010,,202BAEcobici,2010-12-23 15:46:00,202BAEcobici,2010-12-23 17:47:00,0,7260
751,,2010,,3BAEcobici,2010-12-23 15:40:00,3BAEcobici,2010-12-23 17:16:00,0,5700
752,,2010,,4BAEcobici,2010-12-23 15:39:00,2BAEcobici,2010-12-23 15:57:00,1.177505404647519,1140
753,,2010,,4BAEcobici,2010-12-23 15:36:00,4BAEcobici,2010-12-23 15:38:00,0,120
754,,2010,,4BAEcobici,2010-12-23 15:05:00,202BAEcobici,2010-12-23 15:22:00,2.8334216135349366,1020
755,,2010,,3BAEcobici,2010-12-23 15:00:00,4BAEcobici,2010-12-23 15:48:00,1.0252130332002447,2880
756,,2010,,4BAEcobici,2010-12-23 14:59:00,2BAEcobici,2010-12-23 15:09:00,1.177505404647519,600
757,,2010,,202BAEcobici,2010-12-23 14:50:00,202BAEcobici,2010-12-23 16:46:00,0,6960
758,,2010,,4BAEcobici,2010-12-23 14:43:00,2BAEcobici,2010-12-23 15:03:00,1.177505404647519,1200
759,,2010,,3BAEcobici,2010-12-23 14:29:00,3BAEcobici,2010-12-23 15:04:00,0,2100
760,,2010,,3BAEcobici,2010-12-23 14:24:00,2BAEcobici,2010-12-23 15:54:00,2.151658072860231,5340
761,,2010,,4BAEcobici,2010-12-23 14:15:00,202BAEcobici,2010-12-23 14:42:00,2.8334216135349366,1680
762,,2010,,3BAEcobici,2010-12-23 14:12:00,3BAEcobici,2010-12-23 15:10:00,0,3420
763,,2010,,202BAEcobici,2010-12-23 14:10:00,3BAEcobici,2010-12-23 14:33:00,3.6586040276952296,1380
764,,2010,,4BAEcobici,2010-12-23 13:58:00,4BAEcobici,2010-12-23 14:50:00,0,3060
765,,2010,,202BAEcobici,2010-12-23 13:51:00,2BAEcobici,2010-12-23 14:03:00,1.7455454010861773,720
766,,2010,,4BAEcobici,2010-12-23 13:43:00,2BAEcobici,2010-12-23 13:55:00,1.177505404647519,720
767,,2010,,4BAEcobici,2010-12-23 13:37:00,2BAEcobici,2010-12-23 13:57:00,1.177505404647519,1200
768,,2010,,4BAEcobici,2010-12-23 13:33:00,4BAEcobici,2010-12-23 14:40:00,0,3960
769,,2010,,3BAEcobici,2010-12-23 13:33:00,3BAEcobici,2010-12-23 14:24:00,0,3060
770,,2010,,4BAEcobici,2010-12-23 13:32:00,2BAEcobici,2010-12-23 13:43:00,1.177505404647519,660
771,,2010,,3BAEcobici,2010-12-23 13:25:00,2BAEcobici,2010-12-23 13:45:00,2.151658072860231,1200
772,,2010,,4BAEcobici,2010-12-23 13:23:00,4BAEcobici,2010-12-23 14:41:00,0,4680
773,,2010,,2BAEcobici,2010-12-23 13:21:00,202BAEcobici,2010-12-23 13:28:00,1.7455454010861773,420
774,,2010,,4BAEcobici,2010-12-23 13:15:00,2BAEcobici,2010-12-23 14:34:00,1.177505404647519,4680
775,,2010,,3BAEcobici,2010-12-23 13:14:00,3BAEcobici,2010-12-23 13:50:00,0,2160
776,,2010,,4BAEcobici,2010-12-23 13:12:00,4BAEcobici,2010-12-23 14:30:00,0,4680
777,,2010,,4BAEcobici,2010-12-23 13:08:00,4BAEcobici,2010-12-23 14:06:00,0,3480
778,,2010,,4BAEcobici,2010-12-23 13:08:00,4BAEcobici,2010-12-23 14:06:00,0,3480
779,,2010,,4BAEcobici,2010-12-23 13:07:00,4BAEcobici,2010-12-23 14:08:00,0,3660
780,,2010,,2BAEcobici,2010-12-23 13:03:00,2BAEcobici,2010-12-23 13:36:00,0,1980
781,,2010,,4BAEcobici,2010-12-23 12:54:00,3BAEcobici,2010-12-23 13:45:00,1.0252130332002447,3060
782,,2010,,202BAEcobici,2010-12-23 12:34:00,202BAEcobici,2010-12-23 13:35:00,0,3660
783,,2010,,4BAEcobici,2010-12-23 12:26:00,4BAEcobici,2010-12-23 13:10:00,0,2640
784,,2010,,4BAEcobici,2010-12-23 12:17:00,4BAEcobici,2010-12-23 14:14:00,0,7020
785,,2010,,4BAEcobici,2010-12-23 12:12:00,4BAEcobici,2010-12-23 12:27:00,0,960
786,,2010,,202BAEcobici,2010-12-23 12:08:00,202BAEcobici,2010-12-23 12:26:00,0,1080
787,,2010,,4BAEcobici,2010-12-23 11:50:00,4BAEcobici,2010-12-23 12:18:00,0,1680
788,,2010,,3BAEcobici,2010-12-23 11:47:00,3BAEcobici,2010-12-23 12:46:00,0,3540
789,,2010,,202BAEcobici,2010-12-23 11:44:00,3BAEcobici,2010-12-23 13:14:00,3.6586040276952296,5460
790,,2010,,3BAEcobici,2010-12-23 11:40:00,3BAEcobici,2010-12-23 12:45:00,0,3900
791,,2010,,3BAEcobici,2010-12-23 11:32:00,4BAEcobici,2010-12-23 11:51:00,1.0252130332002447,1140
792,,2010,,3BAEcobici,2010-12-23 11:32:00,3BAEcobici,2010-12-23 12:23:00,0,3120
793,,2010,,3BAEcobici,2010-12-23 11:22:00,3BAEcobici,2010-12-23 12:02:00,0,2400
794,,2010,,2BAEcobici,2010-12-23 11:20:00,3BAEcobici,2010-12-23 11:33:00,2.151658072860231,780
795,,2010,,3BAEcobici,2010-12-23 11:20:00,3BAEcobici,2010-12-23 12:53:00,0,5580
796,,2010,,2BAEcobici,2010-12-23 11:10:00,202BAEcobici,2010-12-23 11:24:00,1.7455454010861773,900
797,,2010,,2BAEcobici,2010-12-23 11:08:00,202BAEcobici,2010-12-23 11:25:00,1.7455454010861773,1080
798,,2010,,4BAEcobici,2010-12-23 11:08:00,4BAEcobici,2010-12-23 12:24:00,0,4560
799,,2010,,2BAEcobici,2010-12-23 11:01:00,3BAEcobici,2010-12-23 11:20:00,2.151658072860231,1140
800,,2010,,3BAEcobici,2010-12-23 10:59:00,3BAEcobici,2010-12-23 12:51:00,0,6660
801,,2010,,2BAEcobici,2010-12-23 10:45:00,4BAEcobici,2010-12-23 11:15:00,1.177505404647519,1800
802,,2010,,2BAEcobici,2010-12-23 10:44:00,4BAEcobici,2010-12-23 10:55:00,1.177505404647519,660
803,,2010,,202BAEcobici,2010-12-23 10:43:00,202BAEcobici,2010-12-23 12:24:00,0,6060
804,,2010,,2BAEcobici,2010-12-23 10:34:00,4BAEcobici,2010-12-23 10:43:00,1.177505404647519,600
805,,2010,,2BAEcobici,2010-12-23 10:23:00,4BAEcobici,2010-12-23 10:32:00,1.177505404647519,540
806,,2010,,3BAEcobici,2010-12-23 10:21:00,3BAEcobici,2010-12-23 11:23:00,0,3780
807,,2010,,2BAEcobici,2010-12-23 10:14:00,3BAEcobici,2010-12-23 10:29:00,2.151658072860231,960
808,,2010,,2BAEcobici,2010-12-23 10:09:00,4BAEcobici,2010-12-23 11:09:00,1.177505404647519,3600
809,,2010,,3BAEcobici,2010-12-23 10:04:00,3BAEcobici,2010-12-23 11:36:00,0,5520
810,,2010,,4BAEcobici,2010-12-23 10:02:00,4BAEcobici,2010-12-23 10:46:00,0,2700
811,,2010,,3BAEcobici,2010-12-23 10:00:00,2BAEcobici,2010-12-23 10:26:00,2.151658072860231,1500
812,,2010,,2BAEcobici,2010-12-23 9:53:00,2BAEcobici,2010-12-23 11:37:00,0,6240
813,,2010,,3BAEcobici,2010-12-23 9:48:00,3BAEcobici,2010-12-23 11:36:00,0,6480
814,,2010,,2BAEcobici,2010-12-23 9:43:00,202BAEcobici,2010-12-23 9:53:00,1.7455454010861773,540
815,,2010,,2BAEcobici,2010-12-23 9:39:00,4BAEcobici,2010-12-23 9:47:00,1.177505404647519,480
816,,2010,,2BAEcobici,2010-12-23 9:38:00,4BAEcobici,2010-12-23 9:48:00,1.177505404647519,600
817,,2010,,2BAEcobici,2010-12-23 9:34:00,4BAEcobici,2010-12-23 9:44:00,1.177505404647519,600
818,,2010,,202BAEcobici,2010-12-23 9:33:00,3BAEcobici,2010-12-23 9:55:00,3.6586040276952296,1320
819,,2010,,2BAEcobici,2010-12-23 9:22:00,4BAEcobici,2010-12-23 9:31:00,1.177505404647519,540
820,,2010,,2BAEcobici,2010-12-23 9:22:00,3BAEcobici,2010-12-23 9:37:00,2.151658072860231,900
821,,2010,,2BAEcobici,2010-12-23 9:21:00,4BAEcobici,2010-12-23 9:31:00,1.177505404647519,600
822,,2010,,202BAEcobici,2010-12-23 9:16:00,4BAEcobici,2010-12-23 9:33:00,2.8334216135349366,1020
823,,2010,,2BAEcobici,2010-12-23 9:03:00,3BAEcobici,2010-12-23 9:17:00,2.151658072860231,840
824,,2010,,2BAEcobici,2010-12-23 9:02:00,3BAEcobici,2010-12-23 9:17:00,2.151658072860231,900
825,,2010,,4BAEcobici,2010-12-23 8:58:00,3BAEcobici,2010-12-23 9:10:00,1.0252130332002447,720
826,,2010,,3BAEcobici,2010-12-23 8:57:00,3BAEcobici,2010-12-23 10:53:00,0,6960
827,,2010,,202BAEcobici,2010-12-23 8:48:00,202BAEcobici,2010-12-23 10:42:00,0,6840
828,,2010,,2BAEcobici,2010-12-23 8:48:00,4BAEcobici,2010-12-23 8:57:00,1.177505404647519,540
829,,2010,,2BAEcobici,2010-12-23 8:47:00,4BAEcobici,2010-12-23 8:56:00,1.177505404647519,600
830,,2010,,2BAEcobici,2010-12-23 8:46:00,3BAEcobici,2010-12-23 8:54:00,2.151658072860231,540
831,,2010,,2BAEcobici,2010-12-23 8:45:00,4BAEcobici,2010-12-23 8:50:00,1.177505404647519,360
832,,2010,,2BAEcobici,2010-12-23 8:42:00,3BAEcobici,2010-12-23 8:55:00,2.151658072860231,780
833,,2010,,2BAEcobici,2010-12-23 8:42:00,202BAEcobici,2010-12-23 8:45:00,1.7455454010861773,180
834,,2010,,2BAEcobici,2010-12-23 8:36:00,4BAEcobici,2010-12-23 8:46:00,1.177505404647519,660
835,,2010,,2BAEcobici,2010-12-23 8:25:00,3BAEcobici,2010-12-23 10:25:00,2.151658072860231,7200
836,,2010,,4BAEcobici,2010-12-23 8:13:00,202BAEcobici,2010-12-23 9:14:00,2.8334216135349366,3660
837,,2010,,4BAEcobici,2010-12-23 8:13:00,202BAEcobici,2010-12-23 9:13:00,2.8334216135349366,3600
838,,2010,,2BAEcobici,2010-12-23 8:13:00,4BAEcobici,2010-12-23 8:19:00,1.177505404647519,360
839,,2010,,2BAEcobici,2010-12-23 8:12:00,3BAEcobici,2010-12-23 16:19:00,2.151658072860231,29220
840,,2010,,2BAEcobici,2010-12-23 8:08:00,4BAEcobici,2010-12-23 8:20:00,1.177505404647519,720
841,,2010,,2BAEcobici,2010-12-23 8:07:00,4BAEcobici,2010-12-23 8:18:00,1.177505404647519,660
842,,2010,,3BAEcobici,2010-12-22 19:49:00,4BAEcobici,2010-12-22 20:58:00,1.0252130332002447,4080
843,,2010,,3BAEcobici,2010-12-22 19:49:00,4BAEcobici,2010-12-22 20:58:00,1.0252130332002447,4140
844,,2010,,202BAEcobici,2010-12-22 19:46:00,2BAEcobici,2010-12-22 19:53:00,1.7455454010861773,480
845,,2010,,4BAEcobici,2010-12-22 19:32:00,2BAEcobici,2010-12-22 19:39:00,1.177505404647519,420
846,,2010,,4BAEcobici,2010-12-22 19:30:00,4BAEcobici,2010-12-22 19:41:00,0,600
847,,2010,,3BAEcobici,2010-12-22 19:22:00,202BAEcobici,2010-12-22 19:49:00,3.6586040276952296,1620
848,,2010,,2BAEcobici,2010-12-22 19:19:00,4BAEcobici,2010-12-22 19:27:00,1.177505404647519,480
849,,2010,,3BAEcobici,2010-12-22 19:14:00,2BAEcobici,2010-12-22 19:31:00,2.151658072860231,960
850,,2010,,3BAEcobici,2010-12-22 19:12:00,2BAEcobici,2010-12-22 19:32:00,2.151658072860231,1260
